gas	8192	0.0003	13	500	1	1.9072065974789185	1.9209993993240746	1.8958354620934168
miniboone	512	0.0003	17	500	1	36.31996464338882	36.38236763474421	36.56107370476974
hepmass	8192	0.0003	11	500	0	23.643053664759474	23.685077685431125	23.676773131718356
2spirals	512	0.0003	29	500	0	1.7389473958333332	1.7460131510416668	1.7502234375
checkerboard	512	0.0003	13	500	0	1.83310078125	1.835287109375	1.8348274739583332
8gaussians	512	0.0003	5	500	2	1.4150630208333332	1.4163821614583334	1.4255311197916667
gas	8192	0.0003	5	500	2	6.297280250277526	6.307964566721234	6.296507566108397
hepmass	8192	0.0003	7	500	0	24.139432856376715	24.175441978693627	24.169018269928625
miniboone	512	0.0003	35	500	0	34.45389049600758	35.09810111525579	35.337622926946274
checkerboard	512	0.0003	13	500	2	1.8404723958333333	1.839833203125	1.8419627604166666
power	8192	0.0003	19	500	0	-0.15947574487158092	-0.15715667528533087	-0.14672672383715257
checkerboard	512	0.0003	15	500	1	1.834886328125	1.837401953125	1.83607109375
2spirals	512	0.0003	27	500	0	1.741489453125	1.742722265625	1.740373828125
gas	8192	0.0003	9	500	0	3.165098324989967	3.179009346781433	3.150497892230481
hepmass	8192	0.0003	37	500	1	23.00739711160404	23.096317796247106	23.090282420979843
hepmass	8192	0.0003	37	500	2	22.985711928358132	23.078049581583983	23.070410944813045
power	8192	0.0003	31	500	1	-0.2894741875647999	-0.28389517733212244	-0.2731629371047392
power	8192	0.0003	33	500	0	-0.26586976939208407	-0.260060497261908	-0.248138675534822
power	8192	0.0003	33	500	1	-0.3013330259886488	-0.2974665236058774	-0.2835371600025375
power	8192	0.0003	33	500	2	-0.28066873976228934	-0.27557536361048607	-0.2629178944861122
power	8192	0.0003	35	500	0	-0.31455153329955654	-0.3084888476970206	-0.2972137432110302
power	8192	0.0003	35	500	1	-0.30500406797448304	-0.30041719474340556	-0.28775741129201476
power	8192	0.0003	35	500	2	-0.32381283973837244	-0.31958760877816034	-0.30792078117070387
power	8192	0.0003	37	500	0	-0.31038780854705383	-0.30366509966248273	-0.2924898089206941
power	8192	0.0003	37	500	1	-0.32886072014444095	-0.3221722973201941	-0.31134660328871605
power	8192	0.0003	37	500	2	-0.30559588973424573	-0.30103407026865836	-0.28749817390132143
gas	8192	0.0003	37	500	0	-2.2796758643187895	-2.271581262871627	-2.295348679020208
gas	8192	0.0003	37	500	1	-2.500612550957903	-2.486424394043407	-2.512983456266753
gas	8192	0.0003	37	500	2	-2.2796758643187895	-2.271581262871627	-2.295348679020208
